Site,SiteType,Year,Parameter,Max,Min,Avg,Count,Provenance
Torch Lake (Antrim),Lake,2012,Secchi Depth,11.587544753364012,9.03439121245931,10.567083608798503,22,simulated
Torch Lake (Antrim),Lake,2013,Secchi Depth,11.55600861180017,9.153494125161174,10.16313923115023,20,simulated
Torch Lake (Antrim),Lake,2014,Secchi Depth,12.484439672745054,9.75081438735279,10.657860516456674,20,simulated
Torch Lake (Antrim),Lake,2015,Secchi Depth,11.870556131341576,8.49521421206203,10.957578226760017,19,simulated
Torch Lake (Antrim),Lake,2016,Secchi Depth,12.944953780286085,10.266551672188498,11.53164221709686,16,simulated
Torch Lake (Antrim),Lake,2017,Secchi Depth,11.947199950636332,9.506329023246154,11.253577718970131,18,simulated
Torch Lake (Antrim),Lake,2018,Secchi Depth,12.418193493044761,10.414192738760157,11.155388260522598,19,simulated
Torch Lake (Antrim),Lake,2019,Secchi Depth,12.366619339365503,9.660112006381375,10.94722995438655,21,simulated
Torch Lake (Antrim),Lake,2020,Secchi Depth,11.949278280039564,9.561697429798564,10.908243764373374,24,simulated
Torch Lake (Antrim),Lake,2021,Secchi Depth,12.859629771680188,9.880858872859347,11.577478585749503,23,simulated
Torch Lake (Antrim),Lake,2022,Secchi Depth,12.036081611737297,10.941964909360683,11.205520461884335,16,simulated
Torch Lake (Antrim),Lake,2023,Secchi Depth,11.847613457868782,9.061456073541136,10.472490254232582,21,simulated
Torch Lake (Antrim),Lake,2024,Secchi Depth,12.81322452886104,10.039444134054037,10.960964751222509,23,simulated
Torch Lake (Antrim),Lake,2025,Secchi Depth,11.86117449900123,9.382931421697418,10.920905633144017,23,simulated
Torch Lake (Antrim),Lake,2000,Total Phosphorus,9.54306798286802,5.081844479992018,7.502779791968971,19,simulated
Torch Lake (Antrim),Lake,2001,Total Phosphorus,6.644914588704177,3.75487873015004,5.739003079513172,18,simulated
Torch Lake (Antrim),Lake,2002,Total Phosphorus,7.878772693163857,4.180026900802829,5.791285265905783,16,simulated
Torch Lake (Antrim),Lake,2003,Total Phosphorus,9.033269039309962,5.528669922494821,6.301535973452205,17,simulated
Torch Lake (Antrim),Lake,2004,Total Phosphorus,8.670252615850286,5.597588514046768,7.037036101123251,17,simulated
Torch Lake (Antrim),Lake,2005,Total Phosphorus,7.241331340050015,3.686748296672489,5.808994726230679,20,simulated
Torch Lake (Antrim),Lake,2006,Total Phosphorus,8.009339072546368,5.7031861608085475,6.011012480766211,17,simulated
Torch Lake (Antrim),Lake,2007,Total Phosphorus,9.311375888756388,3.9745390214903438,6.520617937034079,17,simulated
Torch Lake (Antrim),Lake,2008,Total Phosphorus,7.5237699601198775,4.037722629618344,6.052879230573211,25,simulated
Torch Lake (Antrim),Lake,2009,Total Phosphorus,6.917747427813124,3.529677700765592,5.898389169669513,22,simulated
Torch Lake (Antrim),Lake,2010,Total Phosphorus,8.357976167944837,4.540240997456952,6.2259473453300975,17,simulated
Torch Lake (Antrim),Lake,2011,Total Phosphorus,8.251603188143962,5.413052484441504,6.081115374592523,22,simulated
Torch Lake (Antrim),Lake,2012,Total Phosphorus,8.179952552068253,4.284917174976144,6.348748963219713,20,simulated
Torch Lake (Antrim),Lake,2013,Total Phosphorus,7.95912768002205,3.8649684379087197,6.420210712047032,22,simulated
Torch Lake (Antrim),Lake,2014,Total Phosphorus,8.253959554698273,3.798504367388557,6.008158252392128,21,simulated
Torch Lake (Antrim),Lake,2015,Total Phosphorus,7.9660128853203425,4.595761992955285,5.973704072194314,25,simulated
Torch Lake (Antrim),Lake,2016,Total Phosphorus,7.225996402110825,4.168069169588308,5.915506666060682,22,simulated
Torch Lake (Antrim),Lake,2017,Total Phosphorus,7.743125836057266,4.542976299212937,5.992453560671394,21,simulated
Torch Lake (Antrim),Lake,2018,Total Phosphorus,6.791487700875263,4.539747773359421,5.798958570152214,25,simulated
Torch Lake (Antrim),Lake,2019,Total Phosphorus,7.746475127544725,3.620236868370941,5.750280691061472,23,simulated
Torch Lake (Antrim),Lake,2020,Total Phosphorus,7.81150343100586,5.034943406841284,6.173851171968632,23,simulated
Torch Lake (Antrim),Lake,2021,Total Phosphorus,7.832026269722101,4.94434301341675,6.2642545953900335,24,simulated
Torch Lake (Antrim),Lake,2022,Total Phosphorus,6.562173268400169,4.123236436981673,5.106486020941247,23,simulated
Torch Lake (Antrim),Lake,2023,Total Phosphorus,7.290722051080419,4.746917340444086,5.645651452281832,23,simulated
Torch Lake (Antrim),Lake,2024,Total Phosphorus,7.318339168003162,3.749479923357102,5.360625710357255,22,simulated
Torch Lake (Antrim),Lake,2025,Total Phosphorus,7.329530163318957,3.3488772457949163,5.474050127172464,22,simulated
Upper Herring Lake,Lake,2000,Chlorophyll-a,6.8924985857669645,4.844993407099326,6.189511903706965,20,simulated
Upper Herring Lake,Lake,2001,Chlorophyll-a,7.677948625880761,5.189885737697359,6.467315390039957,22,simulated
Upper Herring Lake,Lake,2002,Chlorophyll-a,7.7377887675323525,5.360412615688546,6.465276113653169,15,simulated
Upper Herring Lake,Lake,2003,Chlorophyll-a,7.1770005497210425,5.134476599926274,6.355903655153736,21,simulated
Upper Herring Lake,Lake,2004,Chlorophyll-a,8.166484584742282,5.4675884226316995,6.561065277269366,17,simulated
Upper Herring Lake,Lake,2005,Chlorophyll-a,7.2286656144271895,5.6718815402276865,6.273934167141867,18,simulated
Upper Herring Lake,Lake,2006,Chlorophyll-a,8.035418923050377,5.831136054814627,6.453270534054077,22,simulated
Upper Herring Lake,Lake,2007,Chlorophyll-a,7.0137045456709854,5.201364353580133,6.175863920437673,26,simulated
Upper Herring Lake,Lake,2008,Chlorophyll-a,6.8791506906539945,5.42178291404299,6.454002612017075,24,simulated
Upper Herring Lake,Lake,2009,Chlorophyll-a,8.022625601837484,5.327239511920065,6.751300725718762,23,simulated
Upper Herring Lake,Lake,2010,Chlorophyll-a,7.458979508118155,5.015295992947048,6.31815721482381,23,simulated
Upper Herring Lake,Lake,2011,Chlorophyll-a,7.358670346730486,5.0417674700234,6.290713866233138,22,simulated
Upper Herring Lake,Lake,2012,Chlorophyll-a,7.463797442040191,5.56072755224686,6.572220499911016,22,simulated
Upper Herring Lake,Lake,2013,Chlorophyll-a,7.618604051772941,5.889329433139572,6.532337924815684,26,simulated
Upper Herring Lake,Lake,2014,Chlorophyll-a,7.764318069389785,5.513950603510743,6.797325427586676,21,simulated
Upper Herring Lake,Lake,2015,Chlorophyll-a,7.560381818161569,5.2826825191222175,6.558323146868729,27,simulated
Upper Herring Lake,Lake,2016,Chlorophyll-a,8.667721446135685,6.819638512153779,7.160683730941542,24,simulated
Upper Herring Lake,Lake,2017,Chlorophyll-a,7.564932222970618,5.616099489172152,6.425554578295639,28,simulated
Upper Herring Lake,Lake,2018,Chlorophyll-a,8.54899805347757,6.181524970330103,7.131409386234606,29,simulated
Upper Herring Lake,Lake,2019,Chlorophyll-a,7.6853919886335,5.489831632633113,6.646280275643249,21,simulated
Upper Herring Lake,Lake,2020,Chlorophyll-a,7.38347478576245,5.597723106174192,6.415992797919894,25,simulated
Upper Herring Lake,Lake,2021,Chlorophyll-a,7.768010680461557,5.836326548827884,6.998924820522129,24,simulated
Upper Herring Lake,Lake,2022,Chlorophyll-a,7.944274127641415,5.823735804412088,6.911792028357375,22,simulated
Upper Herring Lake,Lake,2023,Chlorophyll-a,6.729586048999798,5.649301134573239,6.72544352127716,24,simulated
Upper Herring Lake,Lake,2024,Chlorophyll-a,7.527821246545075,5.740898825504774,6.613328502398207,35,simulated
Upper Herring Lake,Lake,2025,Chlorophyll-a,8.278807161368777,6.146855259514214,7.112951286108093,30,simulated
Upper Herring Lake,Lake,2000,Chloride,9.379355565885504,6.110746165611553,7.397427984387653,30,simulated
Upper Herring Lake,Lake,2001,Chloride,8.787351025739763,5.787409349728394,6.948255646503454,26,simulated
Upper Herring Lake,Lake,2002,Chloride,8.633242244953639,5.700186861283633,7.141146027193777,28,simulated
Upper Herring Lake,Lake,2003,Chloride,8.771263253178,7.108155840063612,7.545406971642124,31,simulated
Upper Herring Lake,Lake,2004,Chloride,8.46565027998777,6.540665916076272,7.570819856953912,25,simulated
Upper Herring Lake,Lake,2005,Chloride,8.759795068322362,6.091589366482266,7.295160288693471,30,simulated
Upper Herring Lake,Lake,2006,Chloride,9.131063610368399,5.092594378974196,7.041959004532129,28,simulated
Upper Herring Lake,Lake,2007,Chloride,10.444714751983472,7.464573678067909,8.819167420630095,30,simulated
Upper Herring Lake,Lake,2008,Chloride,9.606552827418849,6.033806585112572,7.678656043038981,28,simulated
Upper Herring Lake,Lake,2009,Chloride,9.64895452235583,6.021515275198297,7.690504007194344,32,simulated
Upper Herring Lake,Lake,2010,Chloride,9.404665444455594,5.691317679699046,7.9303063481413,29,simulated
Upper Herring Lake,Lake,2011,Chloride,10.113484375125209,5.67210459173184,7.879880131440323,24,simulated
Upper Herring Lake,Lake,2012,Chloride,8.30704948157819,6.4803343225015375,8.097414233215297,33,simulated
Upper Herring Lake,Lake,2013,Chloride,9.729518726471142,7.118507818865272,8.62036481860306,27,simulated
Upper Herring Lake,Lake,2014,Chloride,9.374255305281116,6.840477215491195,8.170072967478545,33,simulated
Upper Herring Lake,Lake,2015,Chloride,9.057050664097062,6.3730879516083085,7.853591495511832,30,simulated
Upper Herring Lake,Lake,2016,Chloride,10.186346669830485,6.852875622972242,8.324162753786748,34,simulated
Upper Herring Lake,Lake,2017,Chloride,10.121705750444354,6.325935366950753,8.290430505975237,34,simulated
Upper Herring Lake,Lake,2018,Chloride,11.200037936950302,7.037905598534993,9.126293293235504,32,simulated
Upper Herring Lake,Lake,2019,Chloride,11.302701570845844,6.936496908514223,9.11840956742624,33,simulated
Upper Herring Lake,Lake,2020,Chloride,10.056055271699385,6.32206164787559,8.780373260757608,33,simulated
Upper Herring Lake,Lake,2021,Chloride,9.372682786995627,5.67224767931754,8.302156577684054,26,simulated
Upper Herring Lake,Lake,2022,Chloride,10.321242712302684,6.6364988768435005,8.409238587196377,32,simulated
Upper Herring Lake,Lake,2023,Chloride,10.500335511759467,6.578687589627934,9.014802661232387,29,simulated
Upper Herring Lake,Lake,2024,Chloride,10.23642856290647,7.562965836848857,9.243087916666436,33,simulated
Upper Herring Lake,Lake,2025,Chloride,11.405154913896837,6.5458219018978,9.03432645030859,30,simulated
Upper Herring Lake,Lake,2000,Nitrate,13.792799206768517,8.782969625308743,10.851052819886036,21,simulated
Upper Herring Lake,Lake,2001,Nitrate,13.015406413777207,7.19771435187393,10.492867010505378,8,simulated
Upper Herring Lake,Lake,2002,Nitrate,13.161840198200215,8.095841229698353,9.812644877988344,19,simulated
Upper Herring Lake,Lake,2003,Nitrate,12.725592314226489,5.377649474376312,9.89487924891488,20,simulated
Upper Herring Lake,Lake,2004,Nitrate,12.886174749463635,6.022254222367383,9.604360203285562,21,simulated
Upper Herring Lake,Lake,2005,Nitrate,12.509104408655439,7.349457500225184,10.061830745492395,18,simulated
Upper Herring Lake,Lake,2006,Nitrate,12.775142409263644,6.144993287839991,9.28865364690632,19,simulated
Upper Herring Lake,Lake,2007,Nitrate,12.864276301298478,8.84832702360687,10.24924272894228,22,simulated
Upper Herring Lake,Lake,2008,Nitrate,11.283732710169561,5.006595811547171,9.479648481069027,23,simulated
Upper Herring Lake,Lake,2009,Nitrate,13.502969926660263,7.28455742608239,9.351229833075031,18,simulated
Upper Herring Lake,Lake,2010,Nitrate,10.74511714977995,7.1008306892031445,9.580817876092045,20,simulated
Upper Herring Lake,Lake,2011,Nitrate,11.11291677353307,8.097459560043603,9.191526965508247,25,simulated
Upper Herring Lake,Lake,2012,Nitrate,11.813878283684254,6.714331409401064,9.699093131941227,14,simulated
Upper Herring Lake,Lake,2013,Nitrate,13.477600217192784,7.5201162436429065,9.16441698968175,18,simulated
Upper Herring Lake,Lake,2014,Nitrate,13.743319832687272,7.02897487266547,9.718562518325207,25,simulated
Upper Herring Lake,Lake,2015,Nitrate,14.055470760864875,7.845751080155278,10.119719753525963,24,simulated
Upper Herring Lake,Lake,2016,Nitrate,11.142940081278118,7.341852441973877,8.972370207632391,23,simulated
Upper Herring Lake,Lake,2017,Nitrate,13.589079462615793,7.390757969383742,9.281982230839908,20,simulated
Upper Herring Lake,Lake,2018,Nitrate,12.451811057504909,6.841039655500232,9.59134236937704,19,simulated
Upper Herring Lake,Lake,2019,Nitrate,12.191351565567839,7.552912783659566,9.048777040001267,20,simulated
Upper Herring Lake,Lake,2020,Nitrate,12.23002286127598,7.547256407653814,9.532104517326356,27,simulated
Upper Herring Lake,Lake,2021,Nitrate,12.080994022743827,6.4772660137909455,9.553425422834705,21,simulated
Upper Herring Lake,Lake,2022,Nitrate,12.25981346472726,5.124506864124641,9.821425941428764,23,simulated
Upper Herring Lake,Lake,2023,Nitrate,11.062598238435625,6.1246225898255915,8.83829010451884,21,simulated
Upper Herring Lake,Lake,2024,Nitrate,11.35886651270452,6.9428654323055214,8.62099512628042,26,simulated
Upper Herring Lake,Lake,2025,Nitrate,11.61735706920539,6.810536734900612,8.94922165347337,22,simulated
Upper Herring Lake,Lake,2000,Secchi Depth,11.043480049443147,8.058531806024202,9.547698558393682,6,simulated
Upper Herring Lake,Lake,2001,Secchi Depth,11.524727847356797,7.858186320104705,9.60413120257089,6,simulated
Upper Herring Lake,Lake,2002,Secchi Depth,11.928660668438948,9.011968215119257,10.494255901569822,8,simulated
Upper Herring Lake,Lake,2003,Secchi Depth,12.937715752829757,7.319057792662544,9.79734426217562,11,simulated
Upper Herring Lake,Lake,2004,Secchi Depth,13.7365805503366,10.19470306435942,11.66739613092336,6,simulated
Upper Herring Lake,Lake,2005,Secchi Depth,11.88924060739329,6.939658066796824,9.43806644431908,6,simulated
Upper Herring Lake,Lake,2006,Secchi Depth,13.337104300345144,7.439139794535615,10.139945141470616,6,simulated
Upper Herring Lake,Lake,2007,Secchi Depth,12.623212457513985,9.4112172988409,10.603337379870627,11,simulated
Upper Herring Lake,Lake,2008,Secchi Depth,13.123901500941564,6.996583583595878,10.416666800187668,8,simulated
Upper Herring Lake,Lake,2009,Secchi Depth,11.588589372454827,7.439085052754523,10.034599223048383,13,simulated
Upper Herring Lake,Lake,2010,Secchi Depth,14.072135350900552,7.352106641241239,10.134271962753358,10,simulated
Upper Herring Lake,Lake,2011,Secchi Depth,13.046396209126854,8.381670316444822,10.1364119135355,10,simulated
Upper Herring Lake,Lake,2012,Secchi Depth,12.768537218552428,7.738360755532403,10.542292516001144,9,simulated
Upper Herring Lake,Lake,2013,Secchi Depth,13.822815605682312,8.25649290709859,11.792600869838568,12,simulated
Upper Herring Lake,Lake,2014,Secchi Depth,13.119133922629965,8.439102741820832,10.7846975351324,6,simulated
Upper Herring Lake,Lake,2015,Secchi Depth,13.712748418845845,7.320315753532812,11.415270641383229,10,simulated
Upper Herring Lake,Lake,2016,Secchi Depth,14.997084926411283,8.551851080394464,11.064424272106312,10,simulated
Upper Herring Lake,Lake,2017,Secchi Depth,13.04103246429384,7.986141622020153,11.422250171709178,13,simulated
Upper Herring Lake,Lake,2018,Secchi Depth,11.436622980237598,7.012807108713564,9.274040762659723,10,simulated
Upper Herring Lake,Lake,2019,Secchi Depth,13.059545940391182,7.8653556555668045,10.679248326781188,8,simulated
Upper Herring Lake,Lake,2020,Secchi Depth,14.1055472965746,10.30174969287391,11.597775531560869,12,simulated
Upper Herring Lake,Lake,2021,Secchi Depth,12.864711446345432,7.939119191888516,10.57240351344004,9,simulated
Upper Herring Lake,Lake,2022,Secchi Depth,14.472064825554456,9.81955992880129,11.898250219473834,6,simulated
Upper Herring Lake,Lake,2023,Secchi Depth,15.093377160945462,9.798338748507758,11.765731330385844,15,simulated
Upper Herring Lake,Lake,2024,Secchi Depth,13.52718539696864,7.0424012402613405,10.6928421282112,14,simulated
Upper Herring Lake,Lake,2025,Secchi Depth,13.393046147819506,8.451607874435357,10.69484987982149,14,simulated
Upper Herring Lake,Lake,2000,Total Phosphorus,7.983127873450287,5.456661917827092,6.726757435988255,18,simulated
Upper Herring Lake,Lake,2001,Total Phosphorus,7.378398630949175,5.443846570640183,6.466419329517631,13,simulated
Upper Herring Lake,Lake,2002,Total Phosphorus,8.155093901627815,5.724366740714394,6.831231321889094,19,simulated
Upper Herring Lake,Lake,2003,Total Phosphorus,7.762695733739651,5.432746029632861,6.714961005556567,23,simulated
Upper Herring Lake,Lake,2004,Total Phosphorus,7.532430024380264,5.5210931295961085,6.536761456793055,20,simulated
Upper Herring Lake,Lake,2005,Total Phosphorus,8.142232430286775,6.002113251900424,6.722526356408725,21,simulated
Upper Herring Lake,Lake,2006,Total Phosphorus,7.168944282399554,5.234972480518031,6.535176822777914,23,simulated
Upper Herring Lake,Lake,2007,Total Phosphorus,6.803798784997065,4.632004775692872,6.152062891220844,19,simulated
Upper Herring Lake,Lake,2008,Total Phosphorus,7.740670032815409,4.980343614080291,6.515827154986537,24,simulated
Upper Herring Lake,Lake,2009,Total Phosphorus,7.452724280227621,5.396368288793415,6.285785804489178,27,simulated
Upper Herring Lake,Lake,2010,Total Phosphorus,8.005567901702209,5.862384104999591,6.637230391561296,22,simulated
Upper Herring Lake,Lake,2011,Total Phosphorus,8.210699116129996,5.268384004529398,6.354829649774241,19,simulated
Upper Herring Lake,Lake,2012,Total Phosphorus,8.126235139917405,4.940750602684281,6.812978618909383,23,simulated
Upper Herring Lake,Lake,2013,Total Phosphorus,8.437682917090719,5.371244887709725,6.913656104615241,17,simulated
Upper Herring Lake,Lake,2014,Total Phosphorus,7.499178370676159,5.124178803614327,6.623542912599445,25,simulated
Upper Herring Lake,Lake,2015,Total Phosphorus,7.353938111339985,4.563242025257773,5.979026206390307,25,simulated
Upper Herring Lake,Lake,2016,Total Phosphorus,7.84665871434465,5.352602533354292,6.779652616214924,29,simulated
